prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
isha,2018-04-11,18:35,7.0,-7.65,107.692,680,BRIN multistation SQM 2018 (GRT),Per-night SQM Isha observation; station GRT; Garut West Java Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.53 mag/arcsec²; threshold=20.03; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-12-05,18:44,7.0,-6.913,107.837,10,BRIN multistation SQM 2018 (SMD),Per-night SQM Isha observation; station SMD; Subang West Java Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.33 mag/arcsec²; threshold=18.83; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-12-06,18:45,7.0,-6.913,107.837,10,BRIN multistation SQM 2018 (SMD),Per-night SQM Isha observation; station SMD; Subang West Java Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.15 mag/arcsec²; threshold=19.65; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-12-07,18:45,7.0,-6.913,107.837,10,BRIN multistation SQM 2018 (SMD),Per-night SQM Isha observation; station SMD; Subang West Java Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.06 mag/arcsec²; threshold=18.56; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-12-09,19:15,7.0,-6.913,107.837,10,BRIN multistation SQM 2018 (SMD),Per-night SQM Isha observation; station SMD; Subang West Java Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.15 mag/arcsec²; threshold=19.65; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-12-25,18:54,7.0,-6.913,107.837,10,BRIN multistation SQM 2018 (SMD),Per-night SQM Isha observation; station SMD; Subang West Java Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.02 mag/arcsec²; threshold=18.52; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-12-27,18:55,7.0,-6.913,107.837,10,BRIN multistation SQM 2018 (SMD),Per-night SQM Isha observation; station SMD; Subang West Java Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.01 mag/arcsec²; threshold=18.51; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-12-28,19:04,7.0,-6.913,107.837,10,BRIN multistation SQM 2018 (SMD),Per-night SQM Isha observation; station SMD; Subang West Java Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.85 mag/arcsec²; threshold=19.35; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-12-29,18:56,7.0,-6.913,107.837,10,BRIN multistation SQM 2018 (SMD),Per-night SQM Isha observation; station SMD; Subang West Java Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.83 mag/arcsec²; threshold=19.33; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-07-05,18:46,7.0,-6.562,107.769,650,BRIN multistation SQM 2018 (SBG),Per-night SQM Isha observation; station SBG; Sumedang West Java Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.24 mag/arcsec²; threshold=18.74; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-04,18:47,9.0,-1.174,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.36 mag/arcsec²; threshold=18.86; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-05,18:47,9.0,-1.174,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.86 mag/arcsec²; threshold=19.36; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-06,18:50,9.0,-1.174,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.11 mag/arcsec²; threshold=19.61; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-07,18:49,9.0,-1.174,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.26 mag/arcsec²; threshold=19.76; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-09,18:50,9.0,-1.174,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.13 mag/arcsec²; threshold=19.63; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-10,18:48,9.0,-1.174,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.22 mag/arcsec²; threshold=19.72; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-12,18:46,9.0,-1.174,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.55 mag/arcsec²; threshold=19.05; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-13,18:47,9.0,-1.174,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.66 mag/arcsec²; threshold=19.16; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-14,18:46,9.0,-1.174,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.74 mag/arcsec²; threshold=19.24; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-16,18:44,9.0,-1.174,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.73 mag/arcsec²; threshold=19.23; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-17,18:45,9.0,-1.174,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.63 mag/arcsec²; threshold=19.13; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-04,19:12,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.58 mag/arcsec²; threshold=19.08; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-05,19:11,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.12 mag/arcsec²; threshold=18.62; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-07,19:09,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.60 mag/arcsec²; threshold=21.10; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-09,19:09,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.17 mag/arcsec²; threshold=18.67; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-10,19:13,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.25 mag/arcsec²; threshold=19.75; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-12,19:10,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.07 mag/arcsec²; threshold=19.57; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-13,19:08,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.47 mag/arcsec²; threshold=18.97; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-14,19:12,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.64 mag/arcsec²; threshold=21.14; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-16,19:10,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.70 mag/arcsec²; threshold=19.20; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-04-17,19:12,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.14 mag/arcsec²; threshold=19.64; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-05-02,19:10,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.88 mag/arcsec²; threshold=19.38; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-05-03,19:07,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.69 mag/arcsec²; threshold=19.19; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-11,19:24,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.14 mag/arcsec²; threshold=20.64; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-12,19:20,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.37 mag/arcsec²; threshold=20.87; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-30,19:08,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.59 mag/arcsec²; threshold=20.09; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-08-31,19:12,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.58 mag/arcsec²; threshold=20.08; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-01,19:07,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.54 mag/arcsec²; threshold=20.04; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-02,19:15,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.57 mag/arcsec²; threshold=20.07; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-04,19:11,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.13 mag/arcsec²; threshold=20.63; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-05,19:17,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.92 mag/arcsec²; threshold=20.42; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-06,19:10,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.89 mag/arcsec²; threshold=20.39; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-07,19:10,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.77 mag/arcsec²; threshold=20.27; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-08,19:05,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.47 mag/arcsec²; threshold=19.97; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-09,19:10,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.01 mag/arcsec²; threshold=20.51; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-10,19:10,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.04 mag/arcsec²; threshold=20.54; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-27,18:58,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.16 mag/arcsec²; threshold=19.66; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-28,19:09,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.06 mag/arcsec²; threshold=20.56; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-29,18:57,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.44 mag/arcsec²; threshold=19.94; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-09-30,18:57,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=22.26 mag/arcsec²; threshold=21.76; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-01,18:57,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.97 mag/arcsec²; threshold=20.47; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-02,19:02,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.73 mag/arcsec²; threshold=20.23; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-03,18:58,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.80 mag/arcsec²; threshold=20.30; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-04,19:00,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.10 mag/arcsec²; threshold=20.60; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-05,19:00,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.88 mag/arcsec²; threshold=20.38; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-06,19:02,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.40 mag/arcsec²; threshold=20.90; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-07,18:55,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.09 mag/arcsec²; threshold=20.59; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-08,18:55,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=23.13 mag/arcsec²; threshold=22.63; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-09,18:54,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=23.16 mag/arcsec²; threshold=22.66; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-10,18:54,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.13 mag/arcsec²; threshold=20.63; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-27,19:00,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=24.64 mag/arcsec²; threshold=24.14; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-28,19:00,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=25.67 mag/arcsec²; threshold=25.17; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-29,19:15,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=25.52 mag/arcsec²; threshold=25.02; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-31,19:09,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=26.81 mag/arcsec²; threshold=26.31; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-01,18:57,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.76 mag/arcsec²; threshold=20.26; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-02,18:52,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.08 mag/arcsec²; threshold=20.58; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-03,18:57,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.26 mag/arcsec²; threshold=19.76; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-04,19:00,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.66 mag/arcsec²; threshold=20.16; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-05,18:52,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.18 mag/arcsec²; threshold=20.68; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-06,19:01,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.95 mag/arcsec²; threshold=20.45; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-08,18:55,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.93 mag/arcsec²; threshold=20.43; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-09,19:12,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.47 mag/arcsec²; threshold=19.97; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-25,19:10,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.80 mag/arcsec²; threshold=21.30; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-26,19:07,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.80 mag/arcsec²; threshold=21.30; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-28,19:14,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.47 mag/arcsec²; threshold=20.97; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-29,18:58,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=21.80 mag/arcsec²; threshold=21.30; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-11-30,19:00,7.0,-0.204,100.32,850,BRIN multistation SQM 2018 (AGM),Per-night SQM Isha observation; station AGM; Agam West Sumatra Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=20.55 mag/arcsec²; threshold=20.05; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-05-04,18:29,7.0,-0.008,109.365,10,BRIN multistation SQM 2018 (PTK),Per-night SQM Isha observation; station PTK; Pontianak West Kalimantan Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=24.47 mag/arcsec²; threshold=23.97; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-29,18:16,7.0,-0.008,109.365,10,BRIN multistation SQM 2018 (PTK),Per-night SQM Isha observation; station PTK; Pontianak West Kalimantan Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.00 mag/arcsec²; threshold=18.50; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-10-30,18:16,7.0,-0.008,109.365,10,BRIN multistation SQM 2018 (PTK),Per-night SQM Isha observation; station PTK; Pontianak West Kalimantan Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.04 mag/arcsec²; threshold=18.54; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-06-01,18:48,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.95 mag/arcsec²; threshold=19.45; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-06-02,18:48,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.61 mag/arcsec²; threshold=19.11; Damanhuri & Mukarram LAPAN 2022 dataset
isha,2018-06-03,18:48,9.0,1.1774,136.101,10,BRIN multistation SQM 2018 (BIK),Per-night SQM Isha observation; station BIK; Biak Papua Indonesia; MPSAS-threshold Isha detection (Shafaq Abyad); moonless nights only; dark-sky baseline=19.60 mag/arcsec²; threshold=19.10; Damanhuri & Mukarram LAPAN 2022 dataset
